Mod:Item:MetaData, Localized Name
ebwizardry:spectral_dust:2, Spectral Dust
ebwizardry:spectral_dust:3, Spectral Dust
ebwizardry:spectral_dust:4, Spectral Dust
ebwizardry:spectral_dust:5, Spectral Dust
ebwizardry:spectral_dust:6, Spectral Dust
ebwizardry:spectral_dust:7, Spectral Dust
ebwizardry:wizard_hat, Wizard Hat
ebwizardry:wizard_robe, Wizard Robes
ebwizardry:wizard_leggings, Wizard Leggings
ebwizardry:wizard_boots, Wizard Boots
ebwizardry:wizard_hat_fire, Pyromancer Hat
ebwizardry:wizard_robe_fire, Pyromancer Robes
ebwizardry:wizard_leggings_fire, Pyromancer Leggings
ebwizardry:wizard_boots_fire, Pyromancer Boots
ebwizardry:wizard_hat_ice, Ice Mage Hat
ebwizardry:wizard_robe_ice, Ice Mage Robes
ebwizardry:wizard_leggings_ice, Ice Mage Leggings
ebwizardry:wizard_boots_ice, Ice Mage Boots
ebwizardry:wizard_hat_lightning, Storm Mage Hat
ebwizardry:wizard_robe_lightning, Storm Mage Robes
ebwizardry:wizard_leggings_lightning, Storm Mage Leggings
ebwizardry:wizard_boots_lightning, Storm Mage Boots
ebwizardry:wizard_hat_necromancy, Necromancer Hat
ebwizardry:wizard_robe_necromancy, Necromancer Robes
ebwizardry:wizard_leggings_necromancy, Necromancer Leggings
ebwizardry:wizard_boots_necromancy, Necromancer Boots
ebwizardry:wizard_hat_earth, Earth Mage Hat
ebwizardry:wizard_robe_earth, Earth Mage Robes
ebwizardry:wizard_leggings_earth, Earth Mage Leggings
ebwizardry:wizard_boots_earth, Earth Mage Boots
ebwizardry:wizard_hat_sorcery, Sorcerer Hat
ebwizardry:wizard_robe_sorcery, Sorcerer Robes
ebwizardry:wizard_leggings_sorcery, Sorcerer Leggings
ebwizardry:wizard_boots_sorcery, Sorcerer Boots
ebwizardry:wizard_hat_healing, Healer Hat
ebwizardry:wizard_robe_healing, Healer Robes
ebwizardry:wizard_leggings_healing, Healer Leggings
ebwizardry:wizard_boots_healing, Healer Boots
ebwizardry:sage_hat, Sage Hat
ebwizardry:sage_robe, Sage Robes
ebwizardry:sage_leggings, Sage Leggings
ebwizardry:sage_boots, Sage Boots
ebwizardry:sage_hat_fire, Pyromancer Sage Hat
ebwizardry:sage_robe_fire, Pyromancer Sage Robes
ebwizardry:sage_leggings_fire, Pyromancer Sage Leggings
ebwizardry:sage_boots_fire, Pyromancer Sage Boots
ebwizardry:sage_hat_ice, Ice Sage Hat
ebwizardry:sage_robe_ice, Ice Sage Robes
ebwizardry:sage_leggings_ice, Ice Sage Leggings
ebwizardry:sage_boots_ice, Ice Sage Boots
ebwizardry:sage_hat_lightning, Storm Sage Hat
ebwizardry:sage_robe_lightning, Storm Sage Robes
ebwizardry:sage_leggings_lightning, Storm Sage Leggings
ebwizardry:sage_boots_lightning, Storm Sage Boots
ebwizardry:sage_hat_necromancy, Necromancer Sage Hat
ebwizardry:sage_robe_necromancy, Necromancer Sage Robes
ebwizardry:sage_leggings_necromancy, Necromancer Sage Leggings
ebwizardry:sage_boots_necromancy, Necromancer Sage Boots
ebwizardry:sage_hat_earth, Earth Sage Hat
ebwizardry:sage_robe_earth, Earth Sage Robes
ebwizardry:sage_leggings_earth, Earth Sage Leggings
ebwizardry:sage_boots_earth, Earth Sage Boots
ebwizardry:sage_hat_sorcery, Sorcerer Sage Hat
ebwizardry:sage_robe_sorcery, Sorcerer Sage Robes
ebwizardry:sage_leggings_sorcery, Sorcerer Sage Leggings
ebwizardry:sage_boots_sorcery, Sorcerer Sage Boots
ebwizardry:sage_hat_healing, Healer Sage Hat
ebwizardry:sage_robe_healing, Healer Sage Robes
ebwizardry:sage_leggings_healing, Healer Sage Leggings
ebwizardry:sage_boots_healing, Healer Sage Boots
ebwizardry:battlemage_helmet, Battlemage Helmet
ebwizardry:battlemage_chestplate, Battlemage Chestplate
ebwizardry:battlemage_leggings, Battlemage Leggings
ebwizardry:battlemage_boots, Battlemage Boots
ebwizardry:battlemage_helmet_fire, Pyromancer Battlemage Helmet
ebwizardry:battlemage_chestplate_fire, Pyromancer Battlemage Chestplate
ebwizardry:battlemage_leggings_fire, Pyromancer Battlemage Leggings
ebwizardry:battlemage_boots_fire, Pyromancer Battlemage Boots
ebwizardry:battlemage_helmet_ice, Ice Battlemage Helmet
ebwizardry:battlemage_chestplate_ice, Ice Battlemage Chestplate
ebwizardry:battlemage_leggings_ice, Ice Battlemage Leggings
ebwizardry:battlemage_boots_ice, Ice Battlemage Boots
ebwizardry:battlemage_helmet_lightning, Storm Battlemage Helmet
ebwizardry:battlemage_chestplate_lightning, Storm Battlemage Chestplate
ebwizardry:battlemage_leggings_lightning, Storm Battlemage Leggings
ebwizardry:battlemage_boots_lightning, Storm Battlemage Boots
ebwizardry:battlemage_helmet_necromancy, Necromancer Battlemage Helmet
ebwizardry:battlemage_chestplate_necromancy, Necromancer Battlemage Chestplate
ebwizardry:battlemage_leggings_necromancy, Necromancer Battlemage Leggings
ebwizardry:battlemage_boots_necromancy, Necromancer Battlemage Boots
ebwizardry:battlemage_helmet_earth, Earth Battlemage Helmet
ebwizardry:battlemage_chestplate_earth, Earth Battlemage Chestplate
ebwizardry:battlemage_leggings_earth, Earth Battlemage Leggings
ebwizardry:battlemage_boots_earth, Earth Battlemage Boots
ebwizardry:battlemage_helmet_sorcery, Sorcerer Battlemage Helmet
ebwizardry:battlemage_chestplate_sorcery, Sorcerer Battlemage Chestplate
ebwizardry:battlemage_leggings_sorcery, Sorcerer Battlemage Leggings
ebwizardry:battlemage_boots_sorcery, Sorcerer Battlemage Boots
ebwizardry:battlemage_helmet_healing, Healer Battlemage Helmet
ebwizardry:battlemage_chestplate_healing, Healer Battlemage Chestplate
ebwizardry:battlemage_leggings_healing, Healer Battlemage Leggings
ebwizardry:battlemage_boots_healing, Healer Battlemage Boots
ebwizardry:warlock_hood, Warlock Hood
ebwizardry:warlock_robe, Warlock Robes
ebwizardry:warlock_leggings, Warlock Leggings
ebwizardry:warlock_boots, Warlock Boots
ebwizardry:warlock_hood_fire, Pyromancer Warlock Hood
ebwizardry:warlock_robe_fire, Pyromancer Warlock Robes
ebwizardry:warlock_leggings_fire, Pyromancer Warlock Leggings
ebwizardry:warlock_boots_fire, Pyromancer Warlock Boots
ebwizardry:warlock_hood_ice, Ice Warlock Hood
ebwizardry:warlock_robe_ice, Ice Warlock Robes
ebwizardry:warlock_leggings_ice, Ice Warlock Leggings
ebwizardry:warlock_boots_ice, Ice Warlock Boots
ebwizardry:warlock_hood_lightning, Storm Warlock Hood
ebwizardry:warlock_robe_lightning, Storm Warlock Robes
ebwizardry:warlock_leggings_lightning, Storm Warlock Leggings
ebwizardry:warlock_boots_lightning, Storm Warlock Boots
ebwizardry:warlock_hood_necromancy, Necromancer Warlock Hood
ebwizardry:warlock_robe_necromancy, Necromancer Warlock Robes
ebwizardry:warlock_leggings_necromancy, Necromancer Warlock Leggings
ebwizardry:warlock_boots_necromancy, Necromancer Warlock Boots
ebwizardry:warlock_hood_earth, Earth Warlock Hood
ebwizardry:warlock_robe_earth, Earth Warlock Robes
ebwizardry:warlock_leggings_earth, Earth Warlock Leggings
ebwizardry:warlock_boots_earth, Earth Warlock Boots
ebwizardry:warlock_hood_sorcery, Sorcerer Warlock Hood
ebwizardry:warlock_robe_sorcery, Sorcerer Warlock Robes
ebwizardry:warlock_leggings_sorcery, Sorcerer Warlock Leggings
ebwizardry:warlock_boots_sorcery, Sorcerer Warlock Boots
ebwizardry:warlock_hood_healing, Healer Warlock Hood
ebwizardry:warlock_robe_healing, Healer Warlock Robes
ebwizardry:warlock_leggings_healing, Healer Warlock Leggings
ebwizardry:warlock_boots_healing, Healer Warlock Boots
ebwizardry:spectral_helmet, Spectral Helmet
ebwizardry:spectral_chestplate, Spectral Chestplate
ebwizardry:spectral_leggings, Spectral Leggings
ebwizardry:spectral_boots, Spectral Boots
ebwizardry:lightning_hammer, Lightning Hammer
ebwizardry:flamecatcher, Flamecatcher
ebwizardry:ring_condensing, Ring of Condensing
ebwizardry:ring_siphoning, Ring of Siphoning
ebwizardry:ring_battlemage, Ring of the Battlemage
ebwizardry:ring_combustion, Ring of Combustion
ebwizardry:ring_fire_melee, Ring of Fiery Touch
ebwizardry:ring_fire_biome, Ring of the Desert Sun
ebwizardry:ring_disintegration, Ring of Searing Embers
ebwizardry:ring_meteor, Ring of Volthraa
ebwizardry:ring_ice_melee, Ring of Icy Touch
ebwizardry:ring_ice_biome, Ring of Glaciation
ebwizardry:ring_arcane_frost, Ring of Arcane Frost
ebwizardry:ring_shattering, Ring of Shattering
ebwizardry:ring_lightning_melee, Ring of Chaining
ebwizardry:ring_storm, Ring of the Gathering Storm
ebwizardry:ring_seeking, Ring of Attraction
ebwizardry:ring_hammer, Ring of Thalek the Almighty
ebwizardry:ring_stormcloud, Lokenzen's Ring
ebwizardry:ring_soulbinding, Soulwalker's Ring
ebwizardry:ring_leeching, Ring of Leeching
ebwizardry:ring_necromancy_melee, Ring of Necrotic Touch
ebwizardry:ring_mind_control, Ring of the Psychic
ebwizardry:ring_poison, Serpentine Ring
ebwizardry:ring_earth_melee, Ring of Venomous Touch
ebwizardry:ring_earth_biome, Dryad's Ring
ebwizardry:ring_full_moon, Ring of the Howling Wolf
ebwizardry:ring_evoker, Evoker's Ring
ebwizardry:ring_extraction, Ring of Extraction
ebwizardry:ring_mana_return, Ring of the Perfectionist
ebwizardry:ring_blockwrangler, Blockwrangler's Ring
ebwizardry:ring_conjurer, Conjurer's Ring
ebwizardry:ring_defender, Ring of the Defender
ebwizardry:ring_paladin, Paladin's Ring
ebwizardry:ring_interdiction, Ring of Interdiction
ebwizardry:amulet_arcane_defence, Amulet of Arcane Defense
ebwizardry:amulet_warding, Amulet of Warding
ebwizardry:amulet_wisdom, Amulet of Wisdom
ebwizardry:amulet_fire_protection, Flamefast Amulet
ebwizardry:amulet_fire_cloaking, Amulet of Cloaking Flame
ebwizardry:amulet_ice_immunity, Permafrost Amulet
ebwizardry:amulet_ice_protection, Frostbound Amulet
ebwizardry:amulet_frost_warding, Amulet of Esundor
ebwizardry:amulet_potential, Amulet of Potential
ebwizardry:amulet_channeling, Amulet of Channeling
ebwizardry:amulet_lich, Amulet of the Lich
ebwizardry:amulet_wither_immunity, Wither Pearl Amulet
ebwizardry:amulet_glide, Windfeather Amulet
ebwizardry:amulet_banishing, Enderbound Amulet
ebwizardry:amulet_anchoring, Amulet of Anchoring
ebwizardry:amulet_recovery, Amulet of Recovery
ebwizardry:amulet_transience, Amulet of Transience
ebwizardry:amulet_resurrection, Amulet of the Immortal
ebwizardry:amulet_auto_shield, Hyeleth's Amulet
ebwizardry:amulet_absorption, Amulet of Vitality
ebwizardry:charm_haggler, Haggler's Sign
ebwizardry:charm_experience_tome, Tome of the Diligent
ebwizardry:charm_move_speed, Icarus Medallion
ebwizardry:charm_spell_discovery, Archivist's Eyeglass
ebwizardry:charm_auto_smelt, Metallurgist's Mark
ebwizardry:charm_lava_walking, Nether Ice Core
ebwizardry:charm_storm, Bottled Thundercloud
ebwizardry:charm_minion_health, Obsidian Zombie Head
ebwizardry:charm_minion_variants, Talisman of Transformation
ebwizardry:charm_undead_helmets, Cursed Helm
ebwizardry:charm_hunger_casting, Demonic Seal
ebwizardry:charm_flight, Emerald Beetle Wing
ebwizardry:charm_growth, Crystal Flower Charm
ebwizardry:charm_abseiling, Enchanted Twine
ebwizardry:charm_silk_touch, Moonstone Orb
ebwizardry:charm_sixth_sense, Dire Wolf Pelt
ebwizardry:charm_stop_time, Peculiar Pocketwatch
ebwizardry:charm_light, Elevinia's Everburning Lantern
ebwizardry:charm_transportation, Ancient Compass
ebwizardry:charm_black_hole, Void Opal
ebwizardry:charm_mount_teleporting, Spectral Tether
ebwizardry:charm_feeding, Bottomless Provisions
extraalchemy:breakable_potion, item.null.name
extraalchemy:vial_break, item.null.name
extraalchemy:potion_bag, item.null.name
extraalchemy:modified_potion, Potion
extraalchemy:potion_ring:0, Ring of Night Vision
extraalchemy:potion_ring:0, Ring of Invisibility
extraalchemy:potion_ring:0, Ring of Jump Boost
extraalchemy:potion_ring:0, Ring of Jump Boost II
extraalchemy:potion_ring:0, Ring of Fire Resistance
extraalchemy:potion_ring:0, Ring of Speed
extraalchemy:potion_ring:0, Ring of Speed II
extraalchemy:potion_ring:0, Ring of Slowness
extraalchemy:potion_ring:0, Ring of Water Breathing
extraalchemy:potion_ring:0, Ring of Regeneration
extraalchemy:potion_ring:0, Ring of Regeneration II
extraalchemy:potion_ring:0, Ring of Strength
extraalchemy:potion_ring:0, Ring of Strength II
extraalchemy:potion_ring:0, Ring of Weakness
extraalchemy:potion_ring:0, Ring of Magnetism
extraalchemy:potion_ring:0, Ring of Magnetism II
extraalchemy:potion_ring:0, Ring of Crumbling
extraalchemy:potion_ring:0, Ring of Crumbling II
extraalchemy:potion_ring:0, Ring of Dislocation
extraalchemy:potion_ring:0, Ring of Dislocation II
extraalchemy:potion_ring:0, Ring of Gravity
extraalchemy:potion_ring:0, Ring of Gravity II
extraalchemy:potion_ring:0, Ring of Hurry
extraalchemy:potion_ring:0, Ring of Hurry II
extraalchemy:potion_ring:0, Ring of Learning
extraalchemy:potion_ring:0, Ring of Learning II
extraalchemy:potion_ring:0, Ring of Leeching
extraalchemy:potion_ring:0, Ring of Leeching II
extraalchemy:potion_ring:0, Ring of Photosynthesis
extraalchemy:potion_ring:0, Ring of Photosynthesis II
extraalchemy:potion_ring:0, Ring of Reincarnating
extraalchemy:potion_ring:0, Ring of Reincarnating II
extraalchemy:potion_ring:0, Ring of Navigation
extraalchemy:potion_ring:0, Ring of Navigation II
extraalchemy:potion_ring:0, Ring of Sinking
extraalchemy:potion_ring:0, Ring of Sinking II
extraalchemy:empty_ring, Empty Potion Ring
extrabotany:manareader, item.manareader.name
extrabotany:spiritfuel, item.spiritfuel.name
extrabotany:nightmarefuel, item.nightmarefuel.name
extrabotany:material:0, Spirit Fragment
extrabotany:material:1, Orichalcos Ingot
extrabotany:material:2, Gilded Potato
extrabotany:material:3, Medal for Heroism
extrabotany:material:4, Empty Mana Glass Bottle
extrabotany:material:5, Shadowium
extrabotany:material:6, Challenge Ticket
extrabotany:material:7, Das Rheingold
extrabotany:material:8, Photonium
extrabotany:material:9, Call of the Void
extrabotany:material:10, Tri-Bloodstone
extrabotany:friedchicken, item.friedchicken.name
extrabotany:froststar, item.froststar.name
extrabotany:deathring, item.deathring.name
extrabotany:manasteelhammer, item.manasteelhammer.name
extrabotany:elementiumhammer, item.elementiumhammer.name
extrabotany:terrasteelhammer, item.terrasteelhammer.name
extrabotany:gildedmashedpotato, item.gildedmashedpotato.name
extrabotany:ultimatehammer, item.ultimatehammer.name
extrabotany:binder, item.binder.name
extrabotany:kinggarden, item.kinggarden.name
extrabotany:camera, item.camera.name
extrabotany:natureorb, item.natureorb.name
extrabotany:failnaught, item.failnaught.name
extrabotany:buddhistrelics, item.buddhistrelics.name
extrabotany:treasurebox, item.treasurebox.name
extrabotany:recordgaia3, item.recordgaia3.name
extrabotany:manasteelshield, item.manasteelshield.name
extrabotany:terrasteelshield, item.terrasteelshield.name
extrabotany:elementiumshield, item.elementiumshield.name
extrabotany:achilleshield, item.achilleshield.name
extrabotany:mastermanaring, item.mastermanaring.name
extrabotany:combatmaidboots, item.combatmaidboots.name
extrabotany:combatmaidchest, item.combatmaidchest.name
extrabotany:combatmaidhelm, item.combatmaidhelm.name
extrabotany:combatmaidlegs, item.combatmaidlegs.name
extrabotany:cosmeticmaidhelm, item.cosmeticmaidhelm.name
extrabotany:cosmeticmaidchest, item.cosmeticmaidchest.name
extrabotany:cosmeticmaidlegs, item.cosmeticmaidlegs.name
extrabotany:cosmeticmaidboots, item.cosmeticmaidboots.name
extrabotany:manadrink, item.manadrink.name
extrabotany:splashgrenade, item.splashgrenade.name
extrabotany:cocktail, item.cocktail.name
extrabotany:infinitewine, item.infinitewine.name
extrabotany:flyingboat:0, Manasteel Airship
extrabotany:flyingboat:1, Elementium Airship
extrabotany:flyingboat:2, Terrasteel Airship
extrabotany:cosmeticmaidhelmrevealing, item.cosmeticmaidhelmrevealing.name
extrabotany:combatmaidhelmrevealing, item.combatmaidhelmrevealing.name
extrabotany:shadowwarriorboots, item.shadowwarriorboots.name
extrabotany:shadowwarriorchest, item.shadowwarriorchest.name
extrabotany:shadowwarriorhelm, item.shadowwarriorhelm.name
extrabotany:shadowwarriorlegs, item.shadowwarriorlegs.name
extrabotany:combatmaidchestdarkened, item.combatmaidchestdarkened.name
extrabotany:shadowkatana, item.shadowkatana.name
extrabotany:excaliber, item.excaliber.name
extrabotany:puredaisypendant, item.puredaisypendant.name
extrabotany:supercrown, item.supercrown.name
extrabotany:redscarf, item.redscarf.name
extrabotany:masterhandbag, item.masterhandbag.name
extrabotany:spearsubspace, item.spearsubspace.name
extrabotany:coregod:0, Core of God
extrabotany:coregod:1, Core of God
extrabotany:coregod:2, Core of God
extrabotany:coregod:3, Core of God
extrabotany:coregod:4, Core of God
extrabotany:candy:0, Halloween Candy Eins
extrabotany:candy:1, Halloween Candy Zwei
extrabotany:candy:2, Halloween Candy Drei
extrabotany:rewardbag:0, Reward Bag Eins
extrabotany:rewardbag:1, Reward Bag Zwei
extrabotany:rewardbag:2, Reward Bag Drei
extrabotany:rewardbag:3, Reward Bag Vier
extrabotany:candybag, item.candybag.name
extrabotany:judahoath:0, Judah Oath
extrabotany:judahoath:1, Judah Oath KIRA
extrabotany:judahoath:2, Oath of Sakura
extrabotany:wallrunning, item.wallrunning.name
extrabotany:walljumping, item.walljumping.name
extrabotany:parkour, item.parkour.name
extrabotany:walkingcane, item.walkingcane.name
extrabotany:allforone, item.allforone.name
extrabotany:elvenking, item.elvenking.name
extrabotany:rewardbag943, item.rewardbag943.name
extrabotany:goblinslayerhelm, item.goblinslayerhelm.name
extrabotany:goblinslayerchest, item.goblinslayerchest.name
extrabotany:goblinslayerlegs, item.goblinslayerlegs.name
extrabotany:goblinslayerboots, item.goblinslayerboots.name
extrabotany:foxear, item.foxear.name
extrabotany:lens:0, Mana Lens: Push
extrabotany:lens:1, Mana Lens: Smelt
extrabotany:lens:2, Mana Lens: Mana
extrabotany:lens:3, Mana Lens: Potion
extrabotany:lens:4, Mana Lens: Cloud
extrabotany:lens:5, Mana Lens: Track
extrabotany:lens:6, Mana Lens: SUPERCONDUCTOR
extrabotany:bottledflame, item.bottledflame.name
extrabotany:bottledstar, item.bottledstar.name
extrabotany:bottledpixie, item.bottledpixie.name
extrabotany:cosmetic:0, Mask
extrabotany:cosmetic:1, Sims
extrabotany:cosmetic:2, Jungle Goggles
extrabotany:cosmetic:3, Diving Goggles
extrabotany:cosmetic:4, Snow Goggles
extrabotany:cosmetic:5, Goggles
extrabotany:cosmetic:6, Black Glasses
extrabotany:cosmetic:7, Question Mark
extrabotany:cosmetic:8, Lemon
extrabotany:cosmetic:9, Thug Life
extrabotany:recordherrscher, item.recordherrscher.name
extrabotany:jingweifeather, item.jingweifeather.name
extrabotany:manadriverring, item.manadriverring.name
extrabotany:magicfinger, item.magicfinger.name
extrabotany:silenteternity, item.silenteternity.name
extrabotany:specialbag, item.specialbag.name
extrabotany:pedestal, tile.pedestal.name
extrabotany:blockorichalcos, tile.blockorichalcos.name
extrabotany:manabarrel, tile.manabarrel.name
extrabotany:cocoondesire, tile.cocoondesire.name
extrabotany:managenerator, tile.managenerator.name
extrabotany:manaliquefaction, tile.manaliquefaction.name
extrabotany:fluidedmana, Fluided Mana
extrabotany:elfjar, tile.elfjar.name
extrabotany:trophy, tile.trophy.name
extrabotany:quantummanabuffer, tile.quantummanabuffer.name
extrabotany:dimensioncatalyst, tile.dimensioncatalyst.name
extrabotany:blockshadowium, tile.blockshadowium.name
extrabotany:blockphotonium, tile.blockphotonium.name
extrabotany:chargepad, tile.chargepad.name
zerocore:debugtool, Debug Tool
bigreactors:ingotyellorium, Yellorium Ingot
bigreactors:ingotcyanite, Cyanite Ingot
bigreactors:ingotgraphite, Graphite Bar
bigreactors:ingotblutonium, Blutonium Ingot
bigreactors:ingotludicrite, Ludicrite Ingot
bigreactors:ingotsteel, Steel Ingot
bigreactors:dustyellorium, Yellorium Dust
bigreactors:dustcyanite, Cyanite Dust
bigreactors:dustgraphite, Graphite Dust
bigreactors:dustblutonium, Blutonium Dust
bigreactors:dustludicrite, Ludicrite Dust
bigreactors:duststeel, Steel Dust
bigreactors:mineralanglesite, Anglesite (PbSO4)
bigreactors:mineralbenitoite, Benitoite (BaTiSi3O9)
